X1,X2,X3,X4,X5,X6,X7,Y
-0.250919762305275,-0.21272895944511583,-0.7426000746553066,-1.7506147172558728,-0.9736252271504382,-0.4151241601294823,-1.84800947576614,-0.7405701403532362
0.9014286128198323,-0.05312868124995718,-1.9084814327806612,0.31635732471181943,-0.7396782985773492,0.23119574044056668,0.30590635794898047,-0.6015085901843247
0.4639878836228102,0.7090947864043606,-1.3785031060588233,0.24614002864343032,-1.3951455415177931,-0.17809973599881312,-0.07579203378196642,0.2652405918327787
0.1973169683940732,-0.3199912278802157,-1.5349155987755707,-2.604915741258594,-1.2043009050382618,-1.7992283571964518,-0.3595881987669053,-0.5893949433108722
-0.687962719115127,0.7392993696243426,-0.14192665392837478,-2.4681436789799047,-2.2716326547194026,-0.5879467696309331,-2.054736982927415,0.31559555950506524
-0.6880109593275947,-0.823731138046617,-1.413009982314727,-2.7150704579733684,-3.596878630257014,-1.176156614214958,0.7977607151254431,0.23270951014744018
-0.8838327756636011,0.5535968744172615,-0.5018114155127171,0.8587836915125544,-0.7103190881494535,-1.0731719696363493,-2.0127867504877557,-0.3394143131170626
0.7323522915498704,0.6950952661094727,1.0101992475719856,-0.9124120237341965,-1.8733046438122272,-1.5656663894322511,-0.17637667565789428,0.13383980462246967
0.2022300234864176,-0.6363646943253225,0.2628615445176543,-1.0523221964247342,-0.6059273434387173,-1.0934652427900047,-1.2946503533511207,0.38116080288752585
0.416145155592091,-0.13930693525559912,-1.439214856867634,-0.4445283633453504,-0.06489445611509004,-0.14269891702641102,-1.59247057151181,0.38154055522416347
-0.9588310114083951,-0.6690004506726888,-1.3464378929886507,-1.963403694149563,-1.0156847075559872,-1.8622232862105843,-2.3937270586997146,0.7572563679366957
0.9398197043239886,0.4132082579884355,-0.5446803404427534,-1.1803214654802212,-0.7404040337466691,-0.9835189004594053,0.10417967172456377,0.6254012748780362
0.6648852816008435,0.07069553612331347,-2.668662707013632,-2.1834091561095446,-2.4733142410902422,0.5651110893269253,-1.9323402858996,-0.08526547579060416
-0.5753217786434477,0.27064669341664205,-1.8620854950098127,-0.3945540793061344,-0.19807340392374628,-1.469120075708989,-1.9431564368372656,0.2195626006410822
-0.6363500655857988,-0.6070260660875777,-0.5070891518762585,-1.9516505534219848,-2.750752386671519,-1.3923007314303892,-0.5633937683003338,-0.012517685329826472
-0.6331909802931324,-0.576508275895161,-1.124313396145486,-0.6391439402212458,-1.4950519314243866,-0.18333300085014126,-0.2050417299641497,0.14747153270624255
