X1,X2,X3,X4,X5,X6,Y
-0.250919762305275,-0.21272895944511583,-0.252718363066603,-21.98361546999097,-13.961347203655643,-5.537464900427554,0.07054871017278712
0.9014286128198323,-0.05312868124995718,-0.33417580753719345,0.17147674379312505,-19.33634216589443,1.4994083060908565,0.01589194192532787
0.4639878836228102,0.7090947864043606,-0.6476921749942799,2.313042635686857,-20.614976412061875,-4.6312783736015515,-0.2539982115264747
0.1973169683940732,-0.3199912278802157,0.21453334020297588,-8.959535189609145,-7.475712427842199,-34.535555716504255,-0.0073946368491181955
-0.687962719115127,0.7392993696243426,-0.04675167898274224,10.347491581525901,13.037843092174931,-21.14989502397014,-0.003748308048442478
-0.6880109593275947,-0.823731138046617,0.7314019846480073,-1.7843587537538568,-4.609058957448977,-9.52551469363795,0.38367536662076385
-0.8838327756636011,0.5535968744172615,-0.9357808390358835,-3.1734749270741194,-25.939125266840072,-12.442994052640152,0.47952466087886275
0.7323522915498704,0.6950952661094727,0.2877358551102527,-18.0337870716629,-17.260041032460013,-13.272751539391965,0.06628679003686526
0.2022300234864176,-0.6363646943253225,0.5258977570231222,-3.726015143786592,-16.23914201844913,-19.827566928408338,-0.1398753050303487
0.416145155592091,-0.13930693525559912,0.5189731383766141,-7.832087223955067,-18.22002520114908,-24.055840830774397,-0.029121318103982583
-0.9588310114083951,-0.6690004506726888,0.7721479341910502,-4.801709973289733,-13.878938249342202,10.077817178130204,0.49418533507663176
0.9398197043239886,0.4132082579884355,0.45806748565898814,-16.845856191413304,-6.306051389800581,-9.728890468610881,0.19506423470192252
0.6648852816008435,0.07069553612331347,0.8556201232953926,-8.719011156410133,-3.180188306773534,-3.578782111325822,0.1339791982948903
-0.5753217786434477,0.27064669341664205,-0.3346868003582171,-18.16861500214958,0.9176349091664378,-9.93748826416191,0.05733942772903178
-0.6363500655857988,-0.6070260660875777,0.006418833503086141,-31.47132099966032,-4.757974269528223,-9.536513013620104,0.03238808143518447
-0.6331909802931324,-0.576508275895161,-0.9718406734342186,-0.01695431421616611,-29.54150240328841,-10.621033998092875,-0.4035372110676416
-0.39151551408092455,-0.9170053489801873,-0.9860848253934176,-25.02388981689517,-20.573045875313134,-21.204458590744323,-0.31562908612359536
0.04951286326447568,-0.35586492960854055,-0.5197467590969602,-8.92813535217584,-11.580940368591913,-25.144894580342477,-0.01716166170062266
