X1,X2,X3,X4,X5,X6,X7,Y
-0.6683077361985768,-0.8043820356855214,0.25739992534469336,-0.7506147172558728,0.026374772849561846,0.5848758398705177,-0.84800947576614,-0.9942838132102696
-0.16690867470977944,-0.17972794642317938,-0.9084814327806611,1.3163573247118194,0.26032170142265076,1.2311957404405667,1.3059063579489805,-0.2169226041804474
2.2276869716667624,-1.2929021954692275,-0.37850310605882326,1.2461400286434303,-0.395145541517793,0.8219002640011869,0.9242079662180336,2.967778510107695
-1.0052820907216633,-1.587390611913043,-0.5349155987755707,-1.6049157412585944,-0.20430090503826184,-0.7992283571964519,0.6404118012330947,-0.7509004251970111
2.3225774684153997,-1.0584736659141973,0.8580733460716252,-1.468143678979905,-1.2716326547194026,0.4120532303690669,-1.0547369829274151,1.5084504445578126
-2.5878276918204115,0.6175862235687122,-0.41300998231472696,-1.7150704579733684,-2.596878630257014,-0.17615661421495807,1.797760715125443,-3.4725828099966476
1.7391758737195397,-5.881874763677711,0.49818858448728287,1.8587836915125544,0.28968091185054645,-0.07317196963634935,-1.0127867504877557,1.7070206486599167
2.1837061815545615,-1.4247349921105172,2.0101992475719856,0.08758797626580349,-0.8733046438122272,-0.5656663894322512,0.8236233243421057,1.577335874117159
-1.9991986486963476,2.197403781552787,1.2628615445176543,-0.05232219642473413,0.3940726565612827,-0.0934652427900046,-0.2946503533511206,-1.6749252748798487
-0.43764564439309916,-0.46007594588638034,-0.43921485686763406,0.5554716366546496,0.93510554388491,0.857301082973589,-0.59247057151181,-0.41651411191060955
-2.10172690108158,1.7064414012049256,-0.34643789298865063,-0.963403694149563,-0.015684707555987196,-0.8622232862105843,-1.3937270586997148,-2.0190345165696484
1.298132027699105,3.581819608851171,0.4553196595572467,-0.18032146548022132,0.2595959662533309,0.01648109954059477,1.1041796717245638,0.9447604368779285
0.22209657692659324,0.22370097824402213,-1.6686627070136322,-1.1834091561095446,-1.473314241090242,1.5651110893269253,-0.9323402858995999,1.092788404569946
0.8502616637560916,1.1443556503063235,-0.8620854950098128,0.6054459206938656,0.8019265960762537,-0.46912007570898917,-0.9431564368372657,2.2715585277613215
